,real x star 1,real y star 1,real x star 2,real y star 2,x fit star 1,y fit star 1,x stderr,y stderr,amplitude error,separation,star1 flux,star2 flux
74,5,5,5,9.8,5.008712208256934,4.928220139867211,0.05301255540725638,0.05266867026227432,0.06537805394018123,4.800000000000001,1000,1000
75,5,5,5,9.8,5.021693672561338,5.021520949578165,0.050033908903208475,0.04976436497683119,0.06288091954884967,4.800000000000001,1000,1000
76,5,5,5,9.8,4.908151960122152,4.915731546332347,0.04634039469162361,0.0459584071967969,0.05737937007620192,4.800000000000001,1000,1000
77,5,5,5,9.8,5.034300519142204,5.011427034584438,0.04558672716772441,0.04485540883495595,0.05666494887053292,4.800000000000001,1000,1000
78,5,5,5,9.8,5.059038589334029,4.977527706096071,0.05147092222428987,0.05065328038581091,0.06374963447370881,4.800000000000001,1000,1000
79,5,5,5,9.8,5.018876521774585,4.957659753040051,0.043785367982043605,0.04378687850135046,0.05477186532226525,4.800000000000001,1000,1000
80,5,5,5,9.8,5.009372839003665,5.038672045834397,0.051514467107915914,0.05061111946639298,0.06405834177543321,4.800000000000001,1000,1000
81,5,5,5,9.8,4.891684343967379,5.028624046254419,0.05066926917905175,0.05009811933141148,0.06293386348673442,4.800000000000001,1000,1000
82,5,5,5,9.8,5.0198649476551855,4.975364711914825,0.05307267386267888,0.0522232991601254,0.0653617419138246,4.800000000000001,1000,1000
83,5,5,5,9.8,4.973104504140298,5.056994704207526,0.05075514301607452,0.04952569565792708,0.06330109200519514,4.800000000000001,1000,1000
84,5,5,5,9.8,4.886454367435696,4.958070008828089,0.04975716331984163,0.04996432017167409,0.06254127541381277,4.800000000000001,1000,1000
85,5,5,5,9.8,4.9635567289197775,4.949476908606435,0.04715430804448238,0.04777062783430479,0.05969478069298135,4.800000000000001,1000,1000
86,5,5,5,9.8,4.915406502484907,5.051655775396095,0.04534086740863926,0.04574498787778035,0.057069396866050996,4.800000000000001,1000,1000
