,real x star 1,real y star 1,real x star 2,real y star 2,x fit star 1,y fit star 1,x stderr,y stderr,separation,star1 flux,star2 flux
5950,5,5,5,5.4,5.001342790640337,5.012773276196582,0.008353871986677693,0.008506118700069093,0.4,1000,100
5951,5,5,5,5.4,5.011584204927493,4.974313309360714,0.009100975989319512,0.00927886566080622,0.4,1000,100
5952,5,5,5,5.4,4.998605873264559,4.993230911747552,0.00893525836796281,0.009023370686876607,0.4,1000,100
5953,5,5,5,5.4,4.986627178954767,5.013140952188159,0.008797015406872409,0.008793584320151239,0.4,1000,100
5954,5,5,5,5.4,5.02097735455015,5.003902509296631,0.008967041392250078,0.009108835160471753,0.4,1000,100
5955,5,5,5,5.4,4.992967134746379,4.997265881637165,0.008964671162010647,0.009051117597272706,0.4,1000,100
5956,5,5,5,5.4,4.9987033501798255,5.01410090979194,0.009187002792084568,0.009229069932544813,0.4,1000,100
5957,5,5,5,5.4,4.992471877818785,5.001389399575104,0.009625869545510247,0.009829789391453875,0.4,1000,100
5958,5,5,5,5.4,5.014788968383373,5.014406856264492,0.009149417694825713,0.009227825123039346,0.4,1000,100
5959,5,5,5,5.4,5.001283231339,4.9990101770939415,0.00824280749298753,0.008320653760275163,0.4,1000,100
5960,5,5,5,5.4,4.99515209447496,5.001019131908047,0.009300523157694496,0.009388569125119985,0.4,1000,100
5961,5,5,5,5.4,5.007448748337202,4.990041979610489,0.00897448311373304,0.009059700920842967,0.4,1000,100
5962,5,5,5,5.4,5.002462183362218,5.008586995026957,0.008739503357735906,0.008896111866274039,0.4,1000,100
5963,5,5,5,5.4,4.993830034226124,5.0049094551393125,0.008883586576030545,0.009079911423057592,0.4,1000,100
5964,5,5,5,5.4,4.991026086991284,5.001707360755801,0.009841981839103543,0.009939714859727944,0.4,1000,100
5965,5,5,5,5.4,4.993678260853034,5.018942149844861,0.008876789657744159,0.008952508759188686,0.4,1000,100
5966,5,5,5,5.4,4.994699343706076,5.008536580589761,0.009168471909533363,0.009266626961697184,0.4,1000,100
5967,5,5,5,5.4,4.993088299539779,5.003185460596853,0.008266512496562066,0.008368383092279868,0.4,1000,100
5968,5,5,5,5.4,4.996700766841891,5.00065420284926,0.00848948172696491,0.008550850660797464,0.4,1000,100
5969,5,5,5,5.4,4.997469314115469,5.006593302548887,0.008995798042902034,0.009073466047643555,0.4,1000,100
5970,5,5,5,5.4,4.991786513455696,4.985622834867776,0.009496895887482084,0.00955049749030856,0.4,1000,100
5971,5,5,5,5.4,5.004043144206596,4.985301211564943,0.008423139385219637,0.008497216937839171,0.4,1000,100
5972,5,5,5,5.4,5.003116095026487,4.994532636205157,0.009066575177018624,0.009060191566430776,0.4,1000,100
5973,5,5,5,5.4,4.997119458108164,5.008296765631396,0.00943957726814485,0.009521414670440313,0.4,1000,100
5974,5,5,5,5.4,5.025446569147728,4.991444376711473,0.009266563361141865,0.009393613817654118,0.4,1000,100
5975,5,5,5,5.4,4.986060871134982,4.996104156309197,0.008536642107231781,0.008651384822711477,0.4,1000,100
5976,5,5,5,5.4,5.007830839375001,4.999715047145782,0.008773168665231321,0.008964711725101666,0.4,1000,100
5977,5,5,5,5.4,4.999669214000634,5.013532924773136,0.009309864560933967,0.009513376523243857,0.4,1000,100
5978,5,5,5,5.4,4.99927684917041,5.004892594744276,0.009163635553726584,0.009275513020483373,0.4,1000,100
5979,5,5,5,5.4,5.008282105675583,5.006297776625408,0.00914376093854546,0.009256598304520035,0.4,1000,100
5980,5,5,5,5.4,5.00142506430994,4.99636143687278,0.008774294528067694,0.008874553638890734,0.4,1000,100
5981,5,5,5,5.4,4.995965495983979,4.9964453749093725,0.009253744935717106,0.009410658522254627,0.4,1000,100
5982,5,5,5,5.4,5.005981413389067,5.010824560638561,0.00961969515474931,0.009722330276948908,0.4,1000,100
5983,5,5,5,5.4,5.011033835349444,5.011658453407173,0.008830650604098777,0.009014337965009596,0.4,1000,100
5984,5,5,5,5.4,4.999100796872298,5.003848455321922,0.008144615873918248,0.008220640825290206,0.4,1000,100
5985,5,5,5,5.4,5.001521251506848,4.999554910819835,0.008890412320954081,0.00896724759885388,0.4,1000,100
5986,5,5,5,5.4,4.999426324781938,4.995979701137115,0.00921427493315351,0.009222429390571569,0.4,1000,100
5987,5,5,5,5.4,5.013783734845371,4.9976036050401165,0.008615328990063825,0.008653817959523582,0.4,1000,100
5988,5,5,5,5.4,5.000349396783398,4.996266987744061,0.009094735903563635,0.00920162844422695,0.4,1000,100
5989,5,5,5,5.4,4.990242018366879,5.005230008925306,0.009052590605740068,0.00923918216153979,0.4,1000,100
5990,5,5,5,5.4,4.996764800257083,4.994914053629984,0.009011187593918423,0.009177098660336296,0.4,1000,100
5991,5,5,5,5.4,4.997998133781186,4.997716350880168,0.00839141220859397,0.008564005576947482,0.4,1000,100
5992,5,5,5,5.4,5.003636944365712,5.005006987896496,0.008976775360179786,0.009048905922562816,0.4,1000,100
5993,5,5,5,5.4,5.003505144663294,4.999654397112986,0.008502463778862651,0.008733517795802635,0.4,1000,100
5994,5,5,5,5.4,4.994641055937718,5.010463864914284,0.008537828527822307,0.008665785172711844,0.4,1000,100
5995,5,5,5,5.4,4.9899443623663435,5.017261689498018,0.00943895538967985,0.009500811400756197,0.4,1000,100
5996,5,5,5,5.4,5.00526541235314,4.979319693802484,0.008263249805379682,0.00827839013087413,0.4,1000,100
5997,5,5,5,5.4,4.996696752836524,5.009184092948436,0.008881805351244687,0.008896828439668806,0.4,1000,100
5998,5,5,5,5.4,4.992432264258836,4.999739287460176,0.008401491682410547,0.008594129137434925,0.4,1000,100
5999,5,5,5,5.4,5.010653645438669,5.000429144601497,0.008645557442357897,0.008737863413136412,0.4,1000,100
6000,5,5,5,5.2,4.983416509578999,5.005622208296873,0.013346110700619581,0.01356367078521926,0.2,1000,1600
6001,5,5,5,5.2,4.978021723703515,4.984720592173511,0.013784241085649157,0.014305836501347265,0.2,1000,1600
6002,5,5,5,5.2,5.006397911989763,5.008047729772716,0.01217535374153673,0.01238927691642872,0.2,1000,1600
6003,5,5,5,5.2,4.99791416342609,4.982811102792494,0.014116264119720574,0.014480533051527888,0.2,1000,1600
6004,5,5,5,5.2,4.986403715970783,4.999828727627517,0.013180948552656984,0.013211617521282998,0.2,1000,1600
6005,5,5,5,5.2,4.989311880939172,4.9934712483021695,0.012174699622947902,0.0123762580080081,0.2,1000,1600
6006,5,5,5,5.2,4.993050972376688,5.019311092212602,0.013151233353266654,0.013630895422234432,0.2,1000,1600
6007,5,5,5,5.2,4.998503983976608,5.001592085350124,0.012619584806059273,0.012955328752734918,0.2,1000,1600
6008,5,5,5,5.2,4.990790174877682,4.9896916152675,0.013806611259815664,0.014045501859971308,0.2,1000,1600
6009,5,5,5,5.2,4.9998948138007755,5.011370969710881,0.013373256925740637,0.013694398744357995,0.2,1000,1600
6010,5,5,5,5.2,5.0086854484878565,4.985209841316496,0.013034283037696227,0.013236019382388496,0.2,1000,1600
6011,5,5,5,5.2,5.01072338278026,5.008485456709396,0.012919166031699484,0.013048867637126912,0.2,1000,1600
6012,5,5,5,5.2,4.986755606041456,4.990805851270725,0.01353402726087533,0.01369786649962934,0.2,1000,1600
6013,5,5,5,5.2,5.00747395199839,5.005739432768178,0.013604106230624384,0.013901286683448519,0.2,1000,1600
6014,5,5,5,5.2,4.9956775501622825,5.005767589168434,0.012732420804413962,0.013117935574730408,0.2,1000,1600
6015,5,5,5,5.2,5.011598964425753,5.029691950961907,0.012649014707568622,0.012882759840595394,0.2,1000,1600
