,redchi,real x star 1,real y star 1,real x star 2,real y star 2,x fit star 1,y fit star 1,x stderr,y stderr,amplitude error,separation,star1 flux,star2 flux,freqs analyzed
1889,1.2390646389379243,5,5,5,7.0,5.04451394303943,5.012182020734566,0.033869534816533715,0.026845939178753674,0.044987556881661686,2.0,1000,1000,"[0.24783128, 30]"
1890,3.99457108950993,5,5,5,6.5,5.664300310231629,4.995815794612331,0.023709186401169067,0.01574609841494248,0.047313446442353906,1.5,1000,1000,"[0.69039098, 1.38013074, 3.34108026, 6.36944641]"
1891,0.9706743073878591,5,5,5,6.5,6.436893894908134,5.002355889496473,0.015919880746677356,0.01200574321825642,0.03748140612232326,1.5,1000,1000,"[1.9042865, 2.83989113, 6.10200123, 6.2921917]"
1892,1.0206399506328174,5,5,5,6.5,5.056883411873742,5.015075363564318,0.01712282534879768,0.012787917372976536,0.041813870813383364,1.5,1000,1000,"[0.24783128, 2.52700119, 4.79305406, 5.79621597]"
1893,0.8767898983483454,5,5,5,6.5,6.37356974339344,4.9900044952417995,0.03095405882807548,0.022723969770122456,0.03976777544712957,1.5,1000,1000,"[6.2921917, 30]"
1894,0.8038885560216797,5,5,5,6.5,6.446992991925037,4.998756500302673,0.029320371506170742,0.022173980453763793,0.039632487138559123,1.5,1000,1000,"[6.10200123, 30]"
1895,0.813927030589385,5,5,5,6.5,6.4690140570743955,5.017980818355657,0.031453344971738975,0.02408707763040771,0.04338833081623116,1.5,1000,1000,"[2.83989113, 30]"
1896,0.8604582451349018,5,5,5,6.5,6.462135228866842,5.0233899666498125,0.030883159496021665,0.023543355082386582,0.04227714492265507,1.5,1000,1000,"[1.9042865, 30]"
1897,2.0381950476744453,5,5,5,6.5,5.734371884099604,4.978999892462212,0.037491203396605756,0.023457309694348755,0.03832459290957014,1.5,1000,1000,"[6.36944641, 30]"
1898,0.8225379564075834,5,5,5,6.5,5.067600073327623,5.020717077205663,0.031401794469461494,0.023404012694255127,0.04211553807357705,1.5,1000,1000,"[5.79621597, 30]"
1899,0.8330943595915518,5,5,5,6.5,5.02508686677677,5.033261574497918,0.03223987511114699,0.024394041953031808,0.044502095567769184,1.5,1000,1000,"[4.79305406, 30]"
1900,2.120825856246355,5,5,5,6.5,5.570793872820945,5.006514720052456,0.04023207639892032,0.02615358957830438,0.042918804648835476,1.5,1000,1000,"[3.34108026, 30]"
1901,0.9422198560008878,5,5,5,6.5,5.067788708304435,5.002138932934046,0.03415061084302072,0.025516514839473446,0.04578140096662517,1.5,1000,1000,"[2.52700119, 30]"
1902,2.1097633459077683,5,5,5,6.5,5.628057581143254,5.011387416112599,0.038843119586497894,0.024920628319667782,0.04078911071251558,1.5,1000,1000,"[1.38013074, 30]"
1903,2.075210683634552,5,5,5,6.5,5.666492829223513,4.992753217140909,0.03861994726468054,0.0245153464383685,0.04003121058674115,1.5,1000,1000,"[0.69039098, 30]"
1904,0.8955427812934577,5,5,5,6.5,5.069677942915062,5.019835246376054,0.03470013917549675,0.025918821731749427,0.04657173979016004,1.5,1000,1000,"[0.24783128, 30]"
1905,1.6196095767388663,5,5,5,6.0,5.507754477587534,5.0044571194757825,0.012029784720590913,0.009466264390271867,0.028657448538907893,1.0,1000,1000,"[0.69039098, 1.38013074, 3.34108026, 6.36944641]"
1906,0.9571796774842097,5,5,5,6.0,5.940229701334631,5.013059144319886,0.016645611958436928,0.013042670374725902,0.04035837535048843,1.0,1000,1000,"[1.9042865, 2.83989113, 6.10200123, 6.2921917]"
1907,1.0597967040984666,5,5,5,6.0,5.041398340318573,5.011203808642759,0.018039801311814492,0.014073983769788337,0.04494024942319564,1.0,1000,1000,"[0.24783128, 2.52700119, 4.79305406, 5.79621597]"
1908,1.0868268718694896,5,5,5,6.0,5.965904287450767,4.992816301521091,0.033058290121338846,0.026016128046630567,0.04839139110916054,1.0,1000,1000,"[6.2921917, 30]"
1909,1.0264559948598926,5,5,5,6.0,5.924159581886742,5.033346118797607,0.037074854016173095,0.029087794342259086,0.05330553300276355,1.0,1000,1000,"[6.10200123, 30]"
1910,0.9736568312554522,5,5,5,6.0,5.9627058095274785,5.010417717301155,0.03899041366178244,0.030638104058060046,0.057057826108849574,1.0,1000,1000,"[2.83989113, 30]"
1911,0.9457651887673991,5,5,5,6.0,5.912912668547775,5.021342057739767,0.032954153718692016,0.025753037602310583,0.046964724273780845,1.0,1000,1000,"[1.9042865, 30]"
1912,1.2838426177860967,5,5,5,6.0,5.500961844245743,5.010935395884399,0.023659107667793746,0.018155299285677506,0.02958336289870392,1.0,1000,1000,"[6.36944641, 30]"
1913,1.1305663210050116,5,5,5,6.0,5.049227511621222,5.0381083904127495,0.04036383074128141,0.03157787463165542,0.05849514982647387,1.0,1000,1000,"[5.79621597, 30]"
1914,1.048462252713487,5,5,5,6.0,5.0097351755345265,4.996691104149509,0.03542767676765934,0.027834040963361627,0.0523540535761878,1.0,1000,1000,"[4.79305406, 30]"
1915,1.2371346737866702,5,5,5,6.0,5.495294551988225,5.0142036010841675,0.02392262565474835,0.018312704937787996,0.02992901991972186,1.0,1000,1000,"[3.34108026, 30]"
1916,1.0694757586694885,5,5,5,6.0,5.068471633299321,5.007571151271105,0.03861696594459619,0.03013277992784701,0.055240678975939934,1.0,1000,1000,"[2.52700119, 30]"
1917,1.2552930413299743,5,5,5,6.0,5.530981245331052,4.980761502651966,0.024009693162576024,0.01841808367246113,0.030115688498493977,1.0,1000,1000,"[1.38013074, 30]"
1918,1.3435447552496165,5,5,5,6.0,5.499039738857188,5.003050629117292,0.02479398299407765,0.019043494188630182,0.03104257771014651,1.0,1000,1000,"[0.69039098, 30]"
1919,0.970457146064378,5,5,5,6.0,5.033805151110356,5.001018826782439,0.03528804454630896,0.02764090657728321,0.051385046814539,1.0,1000,1000,"[0.24783128, 30]"
1920,1.2756867791094153,5,5,5,5.5,5.256929408523004,5.000649884271766,0.008837530170225172,0.008191736438049156,0.0240476621862816,0.5,1000,1000,"[0.69039098, 1.38013074, 3.34108026, 6.36944641]"
1921,1.078885539366848,5,5,5,5.5,5.449903413829228,5.007198663393638,0.017320546451699774,0.015595741276243098,0.04984507993851295,0.5,1000,1000,"[1.9042865, 2.83989113, 6.10200123, 6.2921917]"
1922,0.9359894649707353,5,5,5,5.5,5.019782485080087,4.984299297791806,0.017281853817971923,0.015265832331784258,0.04948011257455518,0.5,1000,1000,"[0.24783128, 2.52700119, 4.79305406, 5.79621597]"
1923,1.1644803498475529,5,5,5,5.5,5.4366423872287,5.015295786969888,0.03549601755434135,0.0321197320180308,0.05542042481262463,0.5,1000,1000,"[6.2921917, 30]"
1924,1.054072737133326,5,5,5,5.5,5.463251377113666,5.010105706440939,0.03406968345253949,0.030787292060371018,0.05382500706080351,0.5,1000,1000,"[6.10200123, 30]"
1925,1.0874581033919963,5,5,5,5.5,5.455543420161418,4.9849640159019035,0.03692926313911167,0.033324641818372684,0.05812449512134796,0.5,1000,1000,"[2.83989113, 30]"
1926,1.0674300545633573,5,5,5,5.5,5.440656132845053,5.0178331940181025,0.034994861447842314,0.03170402425080168,0.05481227363405986,0.5,1000,1000,"[1.9042865, 30]"
1927,1.1899309442134876,5,5,5,5.5,5.251659544717142,5.00205806040406,0.01922000501369906,0.01759044867928797,0.028438511646726675,0.5,1000,1000,"[6.36944641, 30]"
1928,1.0703058023275447,5,5,5,5.5,5.016775121954509,4.972675033833444,0.03660628104102576,0.032425597440489506,0.05745701363174221,0.5,1000,1000,"[5.79621597, 30]"
1929,0.9564072979452117,5,5,5,5.5,5.049813383118641,5.002418735032845,0.03695397838193328,0.032856756394464025,0.05725594972289679,0.5,1000,1000,"[4.79305406, 30]"
1930,1.2357765114051598,5,5,5,5.5,5.260612929753242,4.991877008393278,0.020658477844307823,0.018924101849298304,0.030630122562242467,0.5,1000,1000,"[3.34108026, 30]"
1931,0.9789256998518897,5,5,5,5.5,5.001289804914662,5.0002510571594865,0.03602848759300355,0.03172629997893714,0.05678107141560868,0.5,1000,1000,"[2.52700119, 30]"
1932,1.1032483197670293,5,5,5,5.5,5.246776560407398,5.009679098416124,0.01810659080750243,0.01655630482446322,0.026777371971584668,0.5,1000,1000,"[1.38013074, 30]"
1933,1.151217799988433,5,5,5,5.5,5.2635308766769935,5.000857834481592,0.01875349560242752,0.017197441596972122,0.027741561323616663,0.5,1000,1000,"[0.69039098, 30]"
1934,1.0837555068139562,5,5,5,5.5,5.0180171192796985,4.968748703504375,0.03807689166867109,0.03369955652902502,0.05972542164575811,0.5,1000,1000,"[0.24783128, 30]"
1935,1.4068814141716597,5,5,5,5.1,5.054610483551995,5.018902043005862,0.008874887434514225,0.008851082218695083,0.025894906224015114,0.1,1000,1000,"[0.69039098, 1.38013074, 3.34108026, 6.36944641]"
1936,1.0675814676249202,5,5,5,5.1,5.091741451186848,5.019181218464414,0.017114147841323892,0.01708386037012109,0.05569004038994972,0.1,1000,1000,"[1.9042865, 2.83989113, 6.10200123, 6.2921917]"
1937,0.995560921579371,5,5,5,5.1,5.012955428284447,4.9844489900065785,0.01643047147574909,0.01646383111908865,0.05152477379630479,0.1,1000,1000,"[0.24783128, 2.52700119, 4.79305406, 5.79621597]"
1938,0.88832664042834,5,5,5,5.1,5.100939991619423,4.991021374804467,0.02991482683011725,0.029887866618503733,0.04874281280641524,0.1,1000,1000,"[6.2921917, 30]"
1939,0.969439376999859,5,5,5,5.1,5.108856428189099,5.0188582851095225,0.032634488003905525,0.0326389882488826,0.05334607484066685,0.1,1000,1000,"[6.10200123, 30]"
1940,0.9264794420196835,5,5,5,5.1,5.073307607027911,5.000555133466065,0.03270826649229784,0.032697091031932,0.053190086433200626,0.1,1000,1000,"[2.83989113, 30]"
1941,0.8839788205388808,5,5,5,5.1,5.073378359086326,5.076249316952203,0.03235687075894512,0.032521253988660924,0.053253911393921854,0.1,1000,1000,"[1.9042865, 30]"
1942,0.987734097022392,5,5,5,5.1,5.0543349505315005,5.03565448822809,0.016779975987134904,0.01681828488042476,0.026921818135604382,0.1,1000,1000,"[6.36944641, 30]"
1943,0.8933486147474261,5,5,5,5.1,5.011412488773438,4.964714747226474,0.031850926764530746,0.031920463453582036,0.052108155868351234,0.1,1000,1000,"[5.79621597, 30]"
1944,0.850289823319577,5,5,5,5.1,5.048116748305871,4.998363701344889,0.0310500098159807,0.031129426691330113,0.050554650984031516,0.1,1000,1000,"[4.79305406, 30]"
1945,1.078274595398596,5,5,5,5.1,5.0376756790046295,5.0162681922658985,0.017232005700911893,0.017208607552037677,0.027565331892898094,0.1,1000,1000,"[3.34108026, 30]"
1946,0.8953206044962456,5,5,5,5.1,5.020381401023972,4.967887647223162,0.03195146721249802,0.03202998086231478,0.05219977359002088,0.1,1000,1000,"[2.52700119, 30]"
1947,1.1488172447721203,5,5,5,5.1,5.062284863399127,5.0195736939341415,0.018847945341848724,0.01889011913507434,0.03020735644939032,0.1,1000,1000,"[1.38013074, 30]"
1948,0.9586933498641763,5,5,5,5.1,5.06729172264507,5.007414322189948,0.016235192081247483,0.01628024432158774,0.026026275919072098,0.1,1000,1000,"[0.69039098, 30]"
1949,0.8893192766388787,5,5,5,5.1,4.972049031181445,5.006883383125434,0.030997271626663717,0.030946162495622997,0.05085519630727253,0.1,1000,1000,"[0.24783128, 30]"
1950,6.592515089995397,5,5,5,7.0,5.360786882304027,5.002213895204582,0.03215572366224531,0.02296928961835644,0.06984237306603663,2.0,1000,1000,"[0.69039098, 1.38013074, 3.34108026, 6.36944641]"
1951,1.1549931134951492,5,5,5,7.0,6.960128803154555,4.9997932614210105,0.015162829513246599,0.011955326017017294,0.03614264229449028,2.0,1000,1000,"[1.9042865, 2.83989113, 6.10200123, 6.2921917]"
1952,0.8993290190085033,5,5,5,7.0,5.047911221978557,5.008417084128885,0.013912867282986281,0.010921776248420821,0.03292292812403195,2.0,1000,1000,"[0.24783128, 2.52700119, 4.79305406, 5.79621597]"
1953,1.0511968956372726,5,5,5,7.0,6.954009515714666,4.996360375350873,0.02899225630646787,0.022857585266844553,0.03857102352256068,2.0,1000,1000,"[6.2921917, 30]"
1954,1.095636266832369,5,5,5,7.0,6.964444008773684,4.9847860366083285,0.030460860579277438,0.024107006950479105,0.040833467187264154,2.0,1000,1000,"[6.10200123, 30]"
1955,1.1950288161142157,5,5,5,7.0,6.955469250954458,5.005564040677382,0.034425996129071004,0.027150742495286536,0.04597524356972043,2.0,1000,1000,"[2.83989113, 30]"
1956,1.0712343035472363,5,5,5,7.0,6.966006824444073,5.014634038812898,0.030561149924325966,0.024116561313274557,0.040937639024008265,2.0,1000,1000,"[1.9042865, 30]"
1957,3.4205085442887473,5,5,5,7.0,6.631358573045352,4.979672373959876,0.04994048021094566,0.03397767895184019,0.054366297969417963,2.0,1000,1000,"[6.36944641, 30]"
1958,1.0543882879363708,5,5,5,7.0,5.04123706978261,5.024103005128557,0.033523119612406234,0.02652532734600805,0.04516096768126814,2.0,1000,1000,"[5.79621597, 30]"
1959,0.9951369601091047,5,5,5,7.0,5.040822437009022,4.99573216043316,0.03066930074780746,0.024354241674843864,0.0413130651750233,2.0,1000,1000,"[4.79305406, 30]"
1960,3.1454021572778252,5,5,5,7.0,6.638139126390951,5.002774125584679,0.05256278109902372,0.03577710740041968,0.05746587906396126,2.0,1000,1000,"[3.34108026, 30]"
1961,0.8795524590846191,5,5,5,7.0,5.061847039791829,5.010367013375895,0.028544971473913494,0.022434233362995878,0.03783873336976607,2.0,1000,1000,"[2.52700119, 30]"
1962,3.269554142666451,5,5,5,7.0,6.6233029235894305,4.997039458051264,0.05313451373590605,0.035892213571133195,0.057546316640061546,2.0,1000,1000,"[1.38013074, 30]"
1963,3.3215975215076767,5,5,5,7.0,5.3276466249396535,4.99561154174997,0.05155156451503014,0.03594462995000056,0.057738372575602395,2.0,1000,1000,"[0.69039098, 30]"
1964,0.9631016389448978,5,5,5,7.0,5.037660002851381,5.003820169138528,0.02925559687933194,0.023185874684583035,0.03941267993622171,2.0,1000,1000,"[0.24783128, 30]"
1965,3.9990900021859956,5,5,5,6.5,5.7090596255390444,4.9973536955788145,0.024550311292581804,0.016004058587852036,0.047110992254794974,1.5,1000,1000,"[0.69039098, 1.38013074, 3.34108026, 6.36944641]"
1966,0.9824677931847797,5,5,5,6.5,6.4639424703154695,4.995399737754387,0.015647753355152224,0.012013385191377962,0.0367103546920576,1.5,1000,1000,"[1.9042865, 2.83989113, 6.10200123, 6.2921917]"
1967,1.0664876637874081,5,5,5,6.5,5.061242020857512,5.00153405896905,0.016694472526706545,0.012318229872665848,0.03805504405822382,1.5,1000,1000,"[0.24783128, 2.52700119, 4.79305406, 5.79621597]"
1968,1.0193049035193404,5,5,5,6.5,6.4398165104794565,5.00054393504846,0.03247401915571819,0.02460930200898914,0.04377224385541251,1.5,1000,1000,"[6.2921917, 30]"
1969,0.8638392014111449,5,5,5,6.5,6.475500095150169,4.998309605779713,0.03034572222161341,0.023399020396238975,0.042058837663403174,1.5,1000,1000,"[6.10200123, 30]"
1970,0.9435016736770451,5,5,5,6.5,6.483422238949644,4.964321846883829,0.03385644385624021,0.026192963318897467,0.0473157994780403,1.5,1000,1000,"[2.83989113, 30]"
1971,0.8853561637963316,5,5,5,6.5,6.459063269935486,5.012796954147422,0.03014638633184637,0.023090992972383765,0.041343027475015455,1.5,1000,1000,"[1.9042865, 30]"
1972,2.3287760431460636,5,5,5,6.5,5.921786744302357,5.002823233812528,0.04320314904310075,0.02679740398043742,0.04393217316647363,1.5,1000,1000,"[6.36944641, 30]"
1973,0.960503290092467,5,5,5,6.5,5.056222326575061,4.986910783502317,0.03558343140296433,0.026492334879968497,0.04817500635589488,1.5,1000,1000,"[5.79621597, 30]"
1974,0.934030553170377,5,5,5,6.5,5.029471932389884,5.007231504105527,0.031977288510510175,0.02398268085717877,0.043892871890271065,1.5,1000,1000,"[4.79305406, 30]"
1975,2.2046283557968227,5,5,5,6.5,5.719487370459352,4.99441836259525,0.04320565175174511,0.02701100061882708,0.04425913936802191,1.5,1000,1000,"[3.34108026, 30]"
1976,0.9887783329378209,5,5,5,6.5,5.080350231647465,4.997886014794294,0.034115263709105614,0.02516332019002297,0.0453843807786455,1.5,1000,1000,"[2.52700119, 30]"
1977,2.08345347084646,5,5,5,6.5,5.657960945032243,4.992480570588458,0.03930918128097887,0.024867482021025525,0.040769096912749464,1.5,1000,1000,"[1.38013074, 30]"
1978,1.989821186436,5,5,5,6.5,5.662932633577108,4.999506073815318,0.037858501823132364,0.023896001529984494,0.03910922868959313,1.5,1000,1000,"[0.69039098, 30]"
1979,0.954408447856192,5,5,5,6.5,5.083521673997925,5.014603296197841,0.03209829321518249,0.023686982574916308,0.04264538780836674,1.5,1000,1000,"[0.24783128, 30]"
1980,1.73238447580504,5,5,5,6.0,5.4981736318909125,5.006335754390088,0.012343660091485749,0.009649910010138601,0.030235368130382325,1.0,1000,1000,"[0.69039098, 1.38013074, 3.34108026, 6.36944641]"
1981,1.0640659308294433,5,5,5,6.0,5.934490148895514,4.981731945680035,0.017774202385605935,0.013852047857170485,0.04531445784371943,1.0,1000,1000,"[1.9042865, 2.83989113, 6.10200123, 6.2921917]"
1982,0.9909321815795716,5,5,5,6.0,5.061714415586625,5.002531737758239,0.01769429370026299,0.013587143279416786,0.04426947177272415,1.0,1000,1000,"[0.24783128, 2.52700119, 4.79305406, 5.79621597]"
1983,0.881594612731657,5,5,5,6.0,5.942706105853557,4.987827192125972,0.030993152289484224,0.024276847059068563,0.045052308005433,1.0,1000,1000,"[6.2921917, 30]"
1984,0.9162841235942201,5,5,5,6.0,5.887083677620917,4.992942647191739,0.03334136034695052,0.025907534153441134,0.04706756047761247,1.0,1000,1000,"[6.10200123, 30]"
1985,0.9129285734776386,5,5,5,6.0,6.009252564926005,4.940514517301078,0.03574604666439897,0.028252707092310623,0.05416858469957585,1.0,1000,1000,"[2.83989113, 30]"
1986,0.9845316843358907,5,5,5,6.0,5.903281834509321,4.988621040155776,0.036053230867247064,0.02809941867276338,0.05130375130815403,1.0,1000,1000,"[1.9042865, 30]"
1987,1.1095385373661437,5,5,5,6.0,5.553664022424419,5.013188097831206,0.02116256285947823,0.016150733624068915,0.026548467454474697,1.0,1000,1000,"[6.36944641, 30]"
1988,0.8222250163525857,5,5,5,6.0,5.034939743120342,5.012793248595697,0.033109566102599006,0.02558452502369787,0.047865092431490314,1.0,1000,1000,"[5.79621597, 30]"
1989,0.8539837659187338,5,5,5,6.0,5.032452229285532,4.9877735727834995,0.03718015949660958,0.02873805033861925,0.05386978450950459,1.0,1000,1000,"[4.79305406, 30]"
1990,1.2455821325470076,5,5,5,6.0,5.500624495256069,5.009882903184001,0.024264796749337993,0.0184681905672836,0.030369129484499713,1.0,1000,1000,"[3.34108026, 30]"
1991,1.0154942239387557,5,5,5,6.0,5.106712261778187,5.001634048158143,0.03483977623165017,0.026617585136179643,0.04840252701914181,1.0,1000,1000,"[2.52700119, 30]"
1992,1.2042586078211674,5,5,5,6.0,5.447168658690635,5.013906428573387,0.02312692067756094,0.017598234038635002,0.028900218676775048,1.0,1000,1000,"[1.38013074, 30]"
1993,1.237916208555109,5,5,5,6.0,5.482319449590906,4.988751510917806,0.024410082167845983,0.018575384143455567,0.03054114202918062,1.0,1000,1000,"[0.69039098, 30]"
1994,0.9143411875466007,5,5,5,6.0,5.065471577823261,4.999936781972485,0.035208313800310594,0.027119702564240806,0.050093794583306595,1.0,1000,1000,"[0.24783128, 30]"
1995,1.3142095704331158,5,5,5,5.5,5.25689391082154,4.998052249129867,0.009363203879489494,0.008656397098352775,0.025761293073532737,0.5,1000,1000,"[0.69039098, 1.38013074, 3.34108026, 6.36944641]"
1996,1.0415377488955835,5,5,5,5.5,5.4796907165883555,4.993347111185361,0.01754329734690442,0.0155934366123429,0.04916335554878768,0.5,1000,1000,"[1.9042865, 2.83989113, 6.10200123, 6.2921917]"
1997,0.9520236645949005,5,5,5,5.5,5.021080220320582,4.991466632969098,0.016434985230423367,0.014474587671390508,0.047520358014791986,0.5,1000,1000,"[0.24783128, 2.52700119, 4.79305406, 5.79621597]"
1998,0.9818380124825666,5,5,5,5.5,5.4722543758683875,4.982798607253133,0.03138772538837267,0.028100234161277937,0.049592043267668015,0.5,1000,1000,"[6.2921917, 30]"
1999,0.9296685145635794,5,5,5,5.5,5.485926617007335,5.004037777202694,0.03359347138868515,0.030003171211514648,0.053400800150798136,0.5,1000,1000,"[6.10200123, 30]"
2000,1.0070071051098017,5,5,5,5.5,5.4905363186961385,4.988571801065458,0.04039966757465574,0.03603687175801693,0.06438528054449677,0.5,1000,1000,"[2.83989113, 30]"
2001,0.9045524197051504,5,5,5,5.5,5.477506710751554,5.003729247607083,0.03253472831823992,0.029132689865056818,0.05162053790945845,0.5,1000,1000,"[1.9042865, 30]"
2002,1.0694221091671017,5,5,5,5.5,5.248526767587402,5.014749518907315,0.01837102297269059,0.016803304153492207,0.027247915235810695,0.5,1000,1000,"[6.36944641, 30]"
2003,0.994622949143524,5,5,5,5.5,5.061503070541707,5.019872957593149,0.03382170793123845,0.030149328848688938,0.05239790519444667,0.5,1000,1000,"[5.79621597, 30]"
2004,0.8533578253503932,5,5,5,5.5,5.0401801888083835,4.969930628513985,0.03182932224732126,0.02825538534254032,0.04966500558905134,0.5,1000,1000,"[4.79305406, 30]"
2005,1.066198938068532,5,5,5,5.5,5.272580009379688,4.990342862759019,0.01963611714549658,0.01795299522348672,0.029202295103172026,0.5,1000,1000,"[3.34108026, 30]"
2006,0.9241159897805508,5,5,5,5.5,4.993045616757609,4.981401198409069,0.03336654333168399,0.02932311418999827,0.0529869871742257,0.5,1000,1000,"[2.52700119, 30]"
2007,1.04151966221669,5,5,5,5.5,5.245777529391415,4.987319189470761,0.01887658020889402,0.017235195623273532,0.027997555638949734,0.5,1000,1000,"[1.38013074, 30]"
2008,1.059661191213802,5,5,5,5.5,5.25905778587835,4.995454793910621,0.01878058200110483,0.01718548084902793,0.027864650572214787,0.5,1000,1000,"[0.69039098, 30]"
2009,0.8694976706857447,5,5,5,5.5,4.992503693785104,4.998750389688316,0.03285571827106671,0.028868059255505108,0.052167361162275945,0.5,1000,1000,"[0.24783128, 30]"
2010,1.3449600202057197,5,5,5,5.1,5.054234208282951,5.002715307149771,0.008469663194105673,0.008451267800573523,0.02536526075345888,0.1,1000,1000,"[0.69039098, 1.38013074, 3.34108026, 6.36944641]"
2011,1.0018731414614366,5,5,5,5.1,5.093331136713448,5.004207402476098,0.016437414667776176,0.0164624530817346,0.05338438326936241,0.1,1000,1000,"[1.9042865, 2.83989113, 6.10200123, 6.2921917]"
2012,1.0017275591516188,5,5,5,5.1,5.055607824682982,5.0279754536267305,0.01681941019741918,0.01685326721559673,0.04908415624563846,0.1,1000,1000,"[0.24783128, 2.52700119, 4.79305406, 5.79621597]"
2013,0.91656440591106,5,5,5,5.1,5.074785950247984,5.019489384854336,0.028827482580927627,0.028863806693424133,0.04668134884490843,0.1,1000,1000,"[6.2921917, 30]"
2014,0.9845557297433888,5,5,5,5.1,5.08556468141609,5.040145848855579,0.032137215442010134,0.03220936806668243,0.0522268609031061,0.1,1000,1000,"[6.10200123, 30]"
2015,1.0414638160238594,5,5,5,5.1,5.115708728839761,4.961106348282695,0.03696667483758685,0.037002159014684594,0.06038352930174131,0.1,1000,1000,"[2.83989113, 30]"
2016,0.9461560663194175,5,5,5,5.1,5.114091843625948,4.981469546487982,0.0334241690266898,0.033438594782584936,0.05448167044737174,0.1,1000,1000,"[1.9042865, 30]"
2017,1.1447050729158998,5,5,5,5.1,5.059443012896259,5.002888958738478,0.017391269361428728,0.017351674246634002,0.027666401904026958,0.1,1000,1000,"[6.36944641, 30]"
2018,0.962215658659854,5,5,5,5.1,5.00414137299331,5.0337877029137825,0.03527067957472029,0.03512913929653924,0.05727671742917083,0.1,1000,1000,"[5.79621597, 30]"
2019,1.111530962652801,5,5,5,5.1,5.078631607115899,5.009856187960802,0.037819265545342845,0.037866159871066285,0.061301169318360715,0.1,1000,1000,"[4.79305406, 30]"
2020,1.139466769597807,5,5,5,5.1,5.048815439976386,5.001726583923366,0.017404662401604168,0.017411575846335535,0.027795761400383496,0.1,1000,1000,"[3.34108026, 30]"
2021,0.9218607106328432,5,5,5,5.1,5.059452125551807,5.020963644268081,0.03346593275943676,0.03349960700242448,0.054186422956963846,0.1,1000,1000,"[2.52700119, 30]"
2022,1.1108060394237877,5,5,5,5.1,5.036354383960997,4.988329701795341,0.01777552182698845,0.017756493446912183,0.028328643522572222,0.1,1000,1000,"[1.38013074, 30]"
2023,1.06072302666029,5,5,5,5.1,5.0708368152460865,5.013249627576834,0.017124902241715118,0.01716328183602331,0.027427539544461855,0.1,1000,1000,"[0.69039098, 30]"
2024,0.8959155885212129,5,5,5,5.1,5.086546173745626,5.045641504361376,0.029440226381935945,0.029548180206064287,0.04801925133470261,0.1,1000,1000,"[0.24783128, 30]"
2025,6.571337845817742,5,5,5,7.0,6.635778685884379,4.990265482883269,0.03169086181710456,0.022580780569001715,0.06967298381954282,2.0,1000,1000,"[0.69039098, 1.38013074, 3.34108026, 6.36944641]"
2026,1.0463263387231003,5,5,5,7.0,6.944189571019536,4.9916839613207715,0.014621170372079663,0.011522512718748884,0.037226792203389356,2.0,1000,1000,"[1.9042865, 2.83989113, 6.10200123, 6.2921917]"
2027,1.0087779238862253,5,5,5,7.0,5.052977302445099,5.018406022341709,0.014879874925597456,0.011586915406493543,0.03629174533145267,2.0,1000,1000,"[0.24783128, 2.52700119, 4.79305406, 5.79621597]"
2028,0.8781629141408069,5,5,5,7.0,6.968869317792333,4.973028326802994,0.02616454404704034,0.020905663275919535,0.035715510932600385,2.0,1000,1000,"[6.2921917, 30]"
2029,1.02107309179371,5,5,5,7.0,6.915142955265395,5.0004698741625,0.03005642820343039,0.02351339029315373,0.03948619609267947,2.0,1000,1000,"[6.10200123, 30]"
2030,0.9227186103538149,5,5,5,7.0,6.979232823151016,5.002437362599311,0.028501242002829996,0.02276630174370627,0.03910936528979068,2.0,1000,1000,"[2.83989113, 30]"
2031,1.099046288429111,5,5,5,7.0,6.909020397888334,4.98798118743808,0.03367240680812025,0.02625640282470113,0.04412845376410354,2.0,1000,1000,"[1.9042865, 30]"
2032,3.024361584069738,5,5,5,7.0,6.639845665722619,4.99145863136114,0.04453283495569527,0.03055221596693345,0.049020165635665816,2.0,1000,1000,"[6.36944641, 30]"
2033,1.0470852001064699,5,5,5,7.0,5.044966646415664,5.005392210709612,0.03116971269435699,0.02451458709132338,0.041728974086958026,2.0,1000,1000,"[5.79621597, 30]"
2034,0.9874385673263407,5,5,5,7.0,5.065230764242407,5.017374035406942,0.03142528854207928,0.024552884485863784,0.04153205644799087,2.0,1000,1000,"[4.79305406, 30]"
2035,3.1867525858899475,5,5,5,7.0,6.677772088539294,4.965552799598454,0.05017343641580463,0.03516224415293052,0.056822495195092165,2.0,1000,1000,"[3.34108026, 30]"
2036,0.902841812997887,5,5,5,7.0,5.0619224834122205,5.023608596385073,0.029816589778713477,0.02334925524888101,0.039547699873572054,2.0,1000,1000,"[2.52700119, 30]"
2037,3.1555058025143254,5,5,5,7.0,5.3228038429944595,5.019928758895791,0.04900456684583679,0.03423282853961534,0.05502793597800943,2.0,1000,1000,"[1.38013074, 30]"
2038,3.0847180920839348,5,5,5,7.0,6.662565767332864,4.993506543351257,0.04977899717447029,0.03454017243354332,0.05559320097431304,2.0,1000,1000,"[0.69039098, 30]"
2039,0.8500592442822171,5,5,5,7.0,5.026937393357929,5.031222848199781,0.028795759938898834,0.0228308541163586,0.0391306391903825,2.0,1000,1000,"[0.24783128, 30]"
