,redchi,real x star 1,real y star 1,real x star 2,real y star 2,x fit star 1,y fit star 1,x stderr,y stderr,separation,star1 flux,star2 flux,freqs analyzed
726,0.959709618599842,5,5,5,5.5,5.50220574956942,4.9744975148070845,0.031141143320621754,0.028112032203676165,0.5,1000,1000,"[1.9042865, 30]"
727,1.079338576876196,5,5,5,5.5,5.820188033254328,5.010493392155019,0.13320221514087882,0.11907911716257455,0.5,1000,1000,"[6.36944641, 30]"
728,0.8551931091055724,5,5,5,5.5,5.073081410049384,4.993238187610421,0.027867122823614802,0.02491172389871916,0.5,1000,1000,"[5.79621597, 30]"
729,0.983599638256379,5,5,5,5.5,5.046156376411315,5.02561791991137,0.03171150176133724,0.028435835988094616,0.5,1000,1000,"[4.79305406, 30]"
730,1.1041526979747536,5,5,5,5.5,6.015806067253521,5.0559965799954805,0.13446646501317938,0.12074187832791168,0.5,1000,1000,"[3.34108026, 30]"
731,0.9450134230439243,5,5,5,5.5,5.024194551360282,4.999368610936307,0.031250135454243974,0.027990934958607865,0.5,1000,1000,"[2.52700119, 30]"
732,1.1001283321193567,5,5,5,5.5,4.444512596892189,5.019345191015281,0.1466046841202644,0.13247971088948934,0.5,1000,1000,"[1.38013074, 30]"
733,0.8687110162767782,5,5,5,5.5,6.922673749026522,5.8653839557788,0.33564329322200204,0.31420001491937105,0.5,1000,1000,"[0.69039098, 30]"
734,0.8967583728588624,5,5,5,5.5,5.037592465119495,4.977109506746303,0.030596613887175328,0.02736235174623904,0.5,1000,1000,"[0.24783128, 30]"
735,1.14087531524313,5,5,5,5.1,1.9718195929974607,3.6743210341571246,0.9982445500837801,0.16078608203140327,0.1,1000,1000,"[0.69039098, 1.38013074, 3.34108026, 6.36944641]"
736,1.1866160876877334,5,5,5,5.1,5.090769613835957,4.991603498678964,0.01563021165749503,0.015598100264024313,0.1,1000,1000,"[1.9042865, 2.83989113, 6.10200123, 6.2921917]"
737,1.072625774003233,5,5,5,5.1,5.015413496110351,5.016760204936137,0.014583897954229819,0.014627380224474474,0.1,1000,1000,"[0.24783128, 2.52700119, 4.79305406, 5.79621597]"
738,1.13321686625533,5,5,5,5.1,5.086240025905459,4.987170584363163,0.032701339727774066,0.03272602731669324,0.1,1000,1000,"[6.2921917, 30]"
739,1.1783915559420255,5,5,5,5.1,5.063983452412118,4.960776169775381,0.031149725366621684,0.031166099525284548,0.1,1000,1000,"[6.10200123, 30]"
740,1.1094019899478325,5,5,5,5.1,5.103990261826989,4.981522911374769,0.030952552531239456,0.031038829840768355,0.1,1000,1000,"[2.83989113, 30]"
741,1.0477037951832489,5,5,5,5.1,5.098429349105952,5.029975064044757,0.03004658348609168,0.03007005544171699,0.1,1000,1000,"[1.9042865, 30]"
742,1.0728577561158905,5,5,5,5.1,9.969102185117439,-13.287693857776576,,,0.1,1000,1000,"[6.36944641, 30]"
743,1.1770885536222493,5,5,5,5.1,4.987923325586171,4.980923450235973,0.031094085738559707,0.031028581065605153,0.1,1000,1000,"[5.79621597, 30]"
744,1.0317672054476676,5,5,5,5.1,5.000093047068224,5.047132114208031,0.031414187108637866,0.0313814745947307,0.1,1000,1000,"[4.79305406, 30]"
745,1.2098526770395202,5,5,5,5.1,5.970403897856248,3.6578774279399404,0.2985517409144853,0.2964101577872006,0.1,1000,1000,"[3.34108026, 30]"
746,1.0773787851394188,5,5,5,5.1,5.028360962612154,5.013702355616332,0.02862710214900731,0.028629731784683858,0.1,1000,1000,"[2.52700119, 30]"
747,1.0449266384297067,5,5,5,5.1,3.6263149375502413,7.151973465095539,0.23432187387480927,0.3799490391300819,0.1,1000,1000,"[1.38013074, 30]"
748,1.1090426306405836,5,5,5,5.1,4.613896568167917,4.759083236933393,0.2203521331625391,0.21385216044712374,0.1,1000,1000,"[0.69039098, 30]"
749,0.9522207897813116,5,5,5,5.1,5.040822055701218,5.020897159239253,0.029792068262014255,0.02982492365048488,0.1,1000,1000,"[0.24783128, 30]"
750,3.492353929802824,5,5,5,7.0,7.167026377234743,4.975458588088862,0.04642750689251898,0.0405735669109979,2.0,1000,1000,"[0.69039098, 1.38013074, 3.34108026, 6.36944641]"
751,1.0290840810020248,5,5,5,7.0,6.979806868581482,5.012217812284433,0.013332057812674266,0.011237142600436277,2.0,1000,1000,"[1.9042865, 2.83989113, 6.10200123, 6.2921917]"
752,0.9434557730872771,5,5,5,7.0,5.0343615166204865,4.998269318805607,0.012838046003841648,0.010739617247772748,2.0,1000,1000,"[0.24783128, 2.52700119, 4.79305406, 5.79621597]"
753,0.9939488341882131,5,5,5,7.0,7.01185703123366,5.006755236824056,0.02568140987007841,0.021849539812717936,2.0,1000,1000,"[6.2921917, 30]"
754,0.9776320512404281,5,5,5,7.0,6.980590354583846,5.0286562535231,0.02727736799102947,0.02292967882019498,2.0,1000,1000,"[6.10200123, 30]"
755,0.959373453872696,5,5,5,7.0,6.933999621343063,5.011954845450412,0.028673004173428475,0.02378621555394296,2.0,1000,1000,"[2.83989113, 30]"
756,0.9498045395299843,5,5,5,7.0,6.982180740038856,5.00622609193214,0.027980539252713616,0.023506099455705087,2.0,1000,1000,"[1.9042865, 30]"
757,3.7738150770270584,5,5,5,7.0,7.171124903270829,4.953853642233389,0.06199614992256439,0.05440218454080573,2.0,1000,1000,"[6.36944641, 30]"
758,0.9698879925054671,5,5,5,7.0,5.0686953558138095,4.997327708140477,0.029701990558377644,0.024521698410179746,2.0,1000,1000,"[5.79621597, 30]"
759,0.8898510713506829,5,5,5,7.0,5.034710637098587,5.006455665451356,0.025468522969674418,0.021273915745328647,2.0,1000,1000,"[4.79305406, 30]"
760,1.6837660229769087,5,5,5,7.0,4.7778586606943,5.021510927503171,0.07183893762136835,0.06292947077003078,2.0,1000,1000,"[3.34108026, 30]"
761,0.97269545742284,5,5,5,7.0,5.000443106018955,5.006213629222303,0.02691179989652652,0.02269725120438492,2.0,1000,1000,"[2.52700119, 30]"
762,1.3306284204587564,5,5,5,7.0,7.12331439347038,5.002282902912827,0.10382676352531743,0.09034874198499691,2.0,1000,1000,"[1.38013074, 30]"
763,1.5979030336672466,5,5,5,7.0,7.182611040778368,4.9850405873180925,0.08129547344842329,0.07139512308624467,2.0,1000,1000,"[0.69039098, 30]"
764,0.8888685661863522,5,5,5,7.0,5.046951514206875,4.979961304184094,0.027167328784980373,0.022638843577267982,2.0,1000,1000,"[0.24783128, 30]"
765,7.519079975580553,5,5,5,6.5,0.8750880821914564,4.545738140213325,21.886221304944026,0.6387050225680748,1.5,1000,1000,"[0.69039098, 1.38013074, 3.34108026, 6.36944641]"
766,1.033928938998219,5,5,5,6.5,6.473890119415489,4.999808824482129,0.014086950044936956,0.011452028498564314,1.5,1000,1000,"[1.9042865, 2.83989113, 6.10200123, 6.2921917]"
767,0.9923374240117506,5,5,5,6.5,5.054229829966768,4.991539128504509,0.015103831358776007,0.011782856847655527,1.5,1000,1000,"[0.24783128, 2.52700119, 4.79305406, 5.79621597]"
768,0.9055784802925647,5,5,5,6.5,6.450946281905288,4.988679477149935,0.02754236514077305,0.021838204844902096,1.5,1000,1000,"[6.2921917, 30]"
769,1.0338320631696267,5,5,5,6.5,6.48850861675622,5.025936801628846,0.030365175096050082,0.024547601499979418,1.5,1000,1000,"[6.10200123, 30]"
770,0.9775013936176721,5,5,5,6.5,6.456684006578259,4.990846827838735,0.029662177369681655,0.023547991915984737,1.5,1000,1000,"[2.83989113, 30]"
771,0.9699001101966612,5,5,5,6.5,6.507388176973653,4.9961036732497135,0.02872413819651546,0.02345502212856156,1.5,1000,1000,"[1.9042865, 30]"
772,3.2541972815704057,5,5,5,6.5,6.637987574375395,4.983103876048502,0.06785511081514378,0.058077726814237875,1.5,1000,1000,"[6.36944641, 30]"
773,0.9209458027199651,5,5,5,6.5,5.049001097782052,5.003766798264084,0.03140561528342109,0.024732659035925482,1.5,1000,1000,"[5.79621597, 30]"
774,0.9573471820462388,5,5,5,6.5,5.087869517297928,5.010076553740554,0.030888613334286868,0.02400206810506836,1.5,1000,1000,"[4.79305406, 30]"
775,2.5510148686032985,5,5,5,6.5,4.764344304912142,5.000563247240517,0.07030816925938511,0.05991525985085864,1.5,1000,1000,"[3.34108026, 30]"
776,0.9899082020294333,5,5,5,6.5,5.024984399525434,4.971115557997954,0.03086303877847621,0.024488885645471848,1.5,1000,1000,"[2.52700119, 30]"
777,2.6959150516038415,5,5,5,6.5,4.771540423401624,4.998995108397988,0.07822585854646548,0.06647522802839577,1.5,1000,1000,"[1.38013074, 30]"
778,1.9711971257343017,5,5,5,6.5,6.7847935994108,5.027576774372414,0.07105037689710361,0.06255635147733936,1.5,1000,1000,"[0.69039098, 30]"
779,0.9371583019492491,5,5,5,6.5,5.052690798332467,4.981446170945534,0.03159255040222809,0.024823447916686402,1.5,1000,1000,"[0.24783128, 30]"
780,2.076515427237396,5,5,5,6.0,6.322953902208485,4.974447565123319,0.05911842050956085,0.050893057834014634,1.0,1000,1000,"[0.69039098, 1.38013074, 3.34108026, 6.36944641]"
781,1.0492904761051645,5,5,5,6.0,5.935366709316087,4.9863505654173474,0.016135803378825385,0.012575001416959431,1.0,1000,1000,"[1.9042865, 2.83989113, 6.10200123, 6.2921917]"
782,1.0860028387020269,5,5,5,6.0,5.065992117455604,4.986372449829409,0.01639199789489941,0.012807685295774618,1.0,1000,1000,"[0.24783128, 2.52700119, 4.79305406, 5.79621597]"
783,1.052387009883999,5,5,5,6.0,5.928152580254318,4.987695861239136,0.03225531501229487,0.025411879868689754,1.0,1000,1000,"[6.2921917, 30]"
784,1.1781435788151187,5,5,5,6.0,5.904950731614063,4.979661781334081,0.036122097251352125,0.02836009920537229,1.0,1000,1000,"[6.10200123, 30]"
785,1.1011604698531807,5,5,5,6.0,5.9562091912077735,4.973904522352666,0.03550672121540959,0.028215124398311385,1.0,1000,1000,"[2.83989113, 30]"
786,1.0658228947092256,5,5,5,6.0,5.964140081707387,5.002841340207367,0.03436808665695465,0.027350078691686503,1.0,1000,1000,"[1.9042865, 30]"
787,2.358417983314069,5,5,5,6.0,6.328717333723968,4.967939305766033,0.08056572398178075,0.06952446459348807,1.0,1000,1000,"[6.36944641, 30]"
788,1.0269246622268569,5,5,5,6.0,5.0654630009613495,4.9548714966033005,0.03498020678860992,0.02763757884679558,1.0,1000,1000,"[5.79621597, 30]"
789,1.1003762860725614,5,5,5,6.0,5.091264993111924,4.986849875738139,0.03528968428809706,0.027618066301748873,1.0,1000,1000,"[4.79305406, 30]"
790,1.0616919014959847,5,5,5,6.0,12.50955056652536,6.123546584335893,479.95059149729576,0.19311878167131707,1.0,1000,1000,"[3.34108026, 30]"
791,1.252898848228559,5,5,5,6.0,5.046849281329579,4.988133827473205,0.036543460027816825,0.02891003260175773,1.0,1000,1000,"[2.52700119, 30]"
792,1.8634790834007355,5,5,5,6.0,6.316261158094447,4.981537992650835,0.09141337564686032,0.07864891048355648,1.0,1000,1000,"[1.38013074, 30]"
793,1.0924327295860279,5,5,5,6.0,4.995202532977908,7.0641105292537825,0.2835886610218161,0.3420901467119032,1.0,1000,1000,"[0.69039098, 30]"
794,1.0719632391073042,5,5,5,6.0,5.056762002116942,5.006035167459614,0.034155430855239186,0.026974261488097194,1.0,1000,1000,"[0.24783128, 30]"
795,2.2650837896132674,5,5,5,5.5,2.9970343380400024,3.6360548870391267,0.40253554337970515,0.2886619898671675,0.5,1000,1000,"[0.69039098, 1.38013074, 3.34108026, 6.36944641]"
796,1.0800226045117554,5,5,5,5.5,5.476016829490021,5.018948013889735,0.015484845606684864,0.01390881926902515,0.5,1000,1000,"[1.9042865, 2.83989113, 6.10200123, 6.2921917]"
797,1.1704716016012666,5,5,5,5.5,5.022025092083966,5.003104162711055,0.01600307599451319,0.01436147787976201,0.5,1000,1000,"[0.24783128, 2.52700119, 4.79305406, 5.79621597]"
798,1.1020354767933283,5,5,5,5.5,5.465408321440233,5.010317049582735,0.03094578373451715,0.02786010890697448,0.5,1000,1000,"[6.2921917, 30]"
799,1.0982152743836977,5,5,5,5.5,5.492457843948637,4.994376753935442,0.03135088275226768,0.02825748502638942,0.5,1000,1000,"[6.10200123, 30]"
800,1.0662208922384933,5,5,5,5.5,5.455511976902359,5.017477575280572,0.03236787167774697,0.02917940121636176,0.5,1000,1000,"[2.83989113, 30]"
801,1.083907960831986,5,5,5,5.5,5.485459564394102,5.061889577014178,0.03372650460344825,0.030402195609993934,0.5,1000,1000,"[1.9042865, 30]"
802,1.536630415610172,5,5,5,5.5,5.895874271487868,5.043777785761586,0.10954248079627525,0.09830830977824817,0.5,1000,1000,"[6.36944641, 30]"
803,1.143440327060242,5,5,5,5.5,5.030247992705042,5.023222483196457,0.03181219565150583,0.028688075831280278,0.5,1000,1000,"[5.79621597, 30]"
804,1.1540223712802218,5,5,5,5.5,4.946646435248359,4.989251514149549,0.034395013318394126,0.031155803541616702,0.5,1000,1000,"[4.79305406, 30]"
805,1.583672067910834,5,5,5,5.5,4.605205967273367,4.940461378775078,0.11977831404625498,0.10976044135694411,0.5,1000,1000,"[3.34108026, 30]"
806,1.076304822101608,5,5,5,5.5,5.07706804971876,4.990061743162075,0.03310996342893628,0.029804217022966328,0.5,1000,1000,"[2.52700119, 30]"
807,1.4823704880427833,5,5,5,5.5,6.762309258811465,8.660061181516063,0.28178440411619826,4.364041571118045,0.5,1000,1000,"[1.38013074, 30]"
808,1.3717258199056446,5,5,5,5.5,6.037546585349038,5.045014572560488,0.14632975086687477,0.13250347286200057,0.5,1000,1000,"[0.69039098, 30]"
809,1.1187735553508207,5,5,5,5.5,5.0131177441175465,5.014782240546546,0.03165439709601901,0.028578113004882427,0.5,1000,1000,"[0.24783128, 30]"
810,0.9152856052339803,5,5,5,5.1,5.423051954614474,5.634226407542087,0.14061097605195072,0.1430226289407509,0.1,1000,1000,"[0.69039098, 1.38013074, 3.34108026, 6.36944641]"
811,1.0984600169142629,5,5,5,5.1,5.102241343651367,5.0080994414312014,0.014724080066691618,0.014556440279210842,0.1,1000,1000,"[1.9042865, 2.83989113, 6.10200123, 6.2921917]"
812,1.1218025358408545,5,5,5,5.1,4.998954632466558,5.000141877993381,0.01524883518161595,0.01505007304620163,0.1,1000,1000,"[0.24783128, 2.52700119, 4.79305406, 5.79621597]"
813,1.0095370337363292,5,5,5,5.1,5.0653962559096515,5.008957319135255,0.028240033106053268,0.02782689611713016,0.1,1000,1000,"[6.2921917, 30]"
814,0.7820848255523032,5,5,5,5.1,5.114759404969243,5.013971928468286,0.024045486119236844,0.023739582363070187,0.1,1000,1000,"[6.10200123, 30]"
815,0.8966095934188671,5,5,5,5.1,5.117133408816747,5.034101481589987,0.028377223473828563,0.028030130729376768,0.1,1000,1000,"[2.83989113, 30]"
816,0.9927048030387953,5,5,5,5.1,5.112116519339003,4.973511194957508,0.030474926456317154,0.03012651833414225,0.1,1000,1000,"[1.9042865, 30]"
817,0.8902808002980055,5,5,5,5.1,5.826464707075478,5.862899031875053,0.23559851807775722,0.23738643552224672,0.1,1000,1000,"[6.36944641, 30]"
818,0.9364238777735009,5,5,5,5.1,5.000027639775894,5.005723876569086,0.029620634758104922,0.02930338921474794,0.1,1000,1000,"[5.79621597, 30]"
819,1.0615640303481724,5,5,5,5.1,5.018360141362538,4.996924146446724,0.031430155529764144,0.031035119599463975,0.1,1000,1000,"[4.79305406, 30]"
820,0.8309743028327019,5,5,5,5.1,5.542254739888013,5.91716239094032,0.1608721525234385,0.16141450028178606,0.1,1000,1000,"[3.34108026, 30]"
821,0.8678088401608072,5,5,5,5.1,4.978986553356703,4.9776622820613925,0.027380952375429337,0.027076496270891207,0.1,1000,1000,"[2.52700119, 30]"
822,0.816265481285192,5,5,5,5.1,2.7065167092397604,5.6344246843492565,0.4573223129384775,0.23964505736517253,0.1,1000,1000,"[1.38013074, 30]"
823,0.8150437885834534,5,5,5,5.1,7.288205118789636,11.523291693229911,0.9681719823523208,703.3729753089746,0.1,1000,1000,"[0.69039098, 30]"
824,0.8793132350914049,5,5,5,5.1,5.0017986900947635,5.024172501988811,0.027355598738895266,0.027097060411053878,0.1,1000,1000,"[0.24783128, 30]"
825,11.618838706864475,5,5,5,7.0,2.9283459023474228,2.9539874026811255,1.1486624656956141,1.130469588699165,2.0,1000,1000,"[0.69039098, 1.38013074, 3.34108026, 6.36944641]"
826,1.1009338839089338,5,5,5,7.0,6.9687388494837395,4.981829297859191,0.013630301596994462,0.01154692217785537,2.0,1000,1000,"[1.9042865, 2.83989113, 6.10200123, 6.2921917]"
827,1.0295532569209405,5,5,5,7.0,5.046885179229014,5.004114941411141,0.01347378191313784,0.011422089578813327,2.0,1000,1000,"[0.24783128, 2.52700119, 4.79305406, 5.79621597]"
828,1.127663024825099,5,5,5,7.0,6.975807102307061,4.972523133850777,0.0274485878350088,0.023339598404128872,2.0,1000,1000,"[6.2921917, 30]"
829,1.1104555047966211,5,5,5,7.0,6.942371171889804,5.010325856917658,0.028484988531918245,0.02386632218430078,2.0,1000,1000,"[6.10200123, 30]"
830,1.1115036315785785,5,5,5,7.0,6.994831845104581,4.978628915281552,0.029068003458672297,0.02481660101821637,2.0,1000,1000,"[2.83989113, 30]"
831,1.1163685201229663,5,5,5,7.0,6.9628388950078355,4.964428402383347,0.03086033467910086,0.026178504367825043,2.0,1000,1000,"[1.9042865, 30]"
832,3.5754205707633266,5,5,5,7.0,7.12190201386771,4.97909255808011,0.06191310194657686,0.053981762222298,2.0,1000,1000,"[6.36944641, 30]"
833,1.0723767058182727,5,5,5,7.0,5.075001032902859,5.00231616402009,0.03136690175583138,0.02637194442575236,2.0,1000,1000,"[5.79621597, 30]"
834,1.1156252033347658,5,5,5,7.0,5.041939270328845,5.011254952001039,0.03013580584498151,0.025666397179842686,2.0,1000,1000,"[4.79305406, 30]"
835,3.315333639309156,5,5,5,7.0,4.826343706330016,5.016636067095102,0.06564825130963578,0.0581229451933148,2.0,1000,1000,"[3.34108026, 30]"
836,1.1047005522401618,5,5,5,7.0,5.047866364329152,4.989308483883044,0.028405226935659878,0.0241252125133836,2.0,1000,1000,"[2.52700119, 30]"
837,3.2531949369807,5,5,5,7.0,7.13246472076312,5.012708346619236,0.06469811641635952,0.05644044633737657,2.0,1000,1000,"[1.38013074, 30]"
838,3.7792971658686194,5,5,5,7.0,4.857966669951812,5.001711176261611,0.06841848889659222,0.06029956582261109,2.0,1000,1000,"[0.69039098, 30]"
839,1.098333950830846,5,5,5,7.0,5.027995384994664,5.008970351419763,0.028909171341705703,0.024714922337905156,2.0,1000,1000,"[0.24783128, 30]"
840,4.7812151228148245,5,5,5,6.5,4.754486505202516,4.9759650601375425,0.04910512383901399,0.04182232557211005,1.5,1000,1000,"[0.69039098, 1.38013074, 3.34108026, 6.36944641]"
841,1.101219602668487,5,5,5,6.5,6.444104035540702,5.00231656740016,0.014974525080363453,0.011929244328513519,1.5,1000,1000,"[1.9042865, 2.83989113, 6.10200123, 6.2921917]"
842,1.1385540016287505,5,5,5,6.5,5.03604676683967,4.996800082555348,0.015905659799073643,0.012382319926683432,1.5,1000,1000,"[0.24783128, 2.52700119, 4.79305406, 5.79621597]"
843,1.0741494767983009,5,5,5,6.5,6.451771811944022,4.99323796936609,0.02933593838687432,0.02326176131840446,1.5,1000,1000,"[6.2921917, 30]"
844,1.0396063331711558,5,5,5,6.5,6.4505141166385265,4.999684967195032,0.03143062893115745,0.024879198060615344,1.5,1000,1000,"[6.10200123, 30]"
845,0.8311617874645185,5,5,5,6.5,6.445155234806455,5.001763452459452,0.028350534910604,0.022359710638455415,1.5,1000,1000,"[2.83989113, 30]"
846,0.920717722817303,5,5,5,6.5,6.411117853476661,5.0278550784782166,0.031286088223448756,0.024170042287961088,1.5,1000,1000,"[1.9042865, 30]"
847,3.089034618634769,5,5,5,6.5,6.714141348015323,5.032482334359437,0.06291462799503537,0.05469391128990388,1.5,1000,1000,"[6.36944641, 30]"
848,0.9823611305685516,5,5,5,6.5,5.041508759066266,4.992074013388248,0.031866016889429374,0.02498062178018151,1.5,1000,1000,"[5.79621597, 30]"
849,0.909701721485415,5,5,5,6.5,5.014801953631462,4.993014766295914,0.02831142954922012,0.022394621621746214,1.5,1000,1000,"[4.79305406, 30]"
850,2.8449483235490893,5,5,5,6.5,4.811391869717386,4.961179943675184,0.0737657245232133,0.06202635243939103,1.5,1000,1000,"[3.34108026, 30]"
851,1.0180403087300385,5,5,5,6.5,5.057867248110391,5.015962175210117,0.03283362661179818,0.025552038783480883,1.5,1000,1000,"[2.52700119, 30]"
852,1.035894299065403,5,5,5,6.5,2.80318833224054,5.007336306380782,1.682065093697972,1.0350604104856589,1.5,1000,1000,"[1.38013074, 30]"
853,3.1711548777865275,5,5,5,6.5,4.747099338464786,4.999069288806973,0.06683707731518128,0.05686756583559693,1.5,1000,1000,"[0.69039098, 30]"
854,1.0092774664235729,5,5,5,6.5,5.028042015875506,4.978468591439521,0.03205428347996286,0.02518921055900128,1.5,1000,1000,"[0.24783128, 30]"
855,2.738952969224524,5,5,5,6.0,6.2998947120542,4.980758412808933,0.056737564727931324,0.048822128924253985,1.0,1000,1000,"[0.69039098, 1.38013074, 3.34108026, 6.36944641]"
856,1.1167753416505761,5,5,5,6.0,5.959056558407236,4.989049477328325,0.016499049599886413,0.013069704359329961,1.0,1000,1000,"[1.9042865, 2.83989113, 6.10200123, 6.2921917]"
857,1.0729982154858126,5,5,5,6.0,5.056069492035305,4.993945759608787,0.015930633840197474,0.012515619110749561,1.0,1000,1000,"[0.24783128, 2.52700119, 4.79305406, 5.79621597]"
858,1.212594129280953,5,5,5,6.0,5.941857011008507,4.98183822840796,0.03469997965859626,0.027499561485595327,1.0,1000,1000,"[6.2921917, 30]"
859,1.0417212112512826,5,5,5,6.0,5.983132268421572,4.992729251266079,0.03252262095725346,0.026106355739632152,1.0,1000,1000,"[6.10200123, 30]"
860,1.0419197813650178,5,5,5,6.0,5.95498952853424,5.022296526245874,0.033982190484515,0.027143934456085216,1.0,1000,1000,"[2.83989113, 30]"
861,1.0858320552737328,5,5,5,6.0,5.970646016001832,4.962550265809522,0.034882298994906254,0.027983978591809407,1.0,1000,1000,"[1.9042865, 30]"
862,2.29061977455873,5,5,5,6.0,6.336597604535172,4.935057835727225,0.0833743378864978,0.07228173535106627,1.0,1000,1000,"[6.36944641, 30]"
863,1.0106958120478526,5,5,5,6.0,5.064342684859288,5.0023750846926545,0.03235962510706181,0.025599309815226623,1.0,1000,1000,"[5.79621597, 30]"
864,1.0490713617453278,5,5,5,6.0,5.090441712064039,4.987152635898921,0.033003258776203054,0.02600054348741367,1.0,1000,1000,"[4.79305406, 30]"
865,1.8742892762124714,5,5,5,6.0,6.300785036481722,4.929694639694235,0.09828048712722355,0.08476049963089843,1.0,1000,1000,"[3.34108026, 30]"
866,1.090240732184293,5,5,5,6.0,5.0440297517644375,4.98884368571485,0.03229345199617615,0.025669879297629768,1.0,1000,1000,"[2.52700119, 30]"
867,1.3869930749410255,5,5,5,6.0,3.602419407154221,7.563547022595646,0.4275419790848622,1.2500493626563427,1.0,1000,1000,"[1.38013074, 30]"
868,2.0097625560815136,5,5,5,6.0,6.30123735373992,5.0719464884909495,0.09272922219103326,0.07993135295422427,1.0,1000,1000,"[0.69039098, 30]"
869,1.102628404911257,5,5,5,6.0,5.01380424344638,5.002248707227037,0.03587471395857906,0.02874058375949069,1.0,1000,1000,"[0.24783128, 30]"
870,1.3898784839638858,5,5,5,5.5,5.950872265827051,4.979547929317421,0.07688808795845258,0.06945615152757122,0.5,1000,1000,"[0.69039098, 1.38013074, 3.34108026, 6.36944641]"
871,1.063103791134997,5,5,5,5.5,5.489294932788833,4.984640467870511,0.015501337275341828,0.013845100688714067,0.5,1000,1000,"[1.9042865, 2.83989113, 6.10200123, 6.2921917]"
872,1.1625991736735861,5,5,5,5.5,5.02136517558965,4.998433894432416,0.01655712447000676,0.014711560376710696,0.5,1000,1000,"[0.24783128, 2.52700119, 4.79305406, 5.79621597]"
873,1.2053142184381054,5,5,5,5.5,5.4656411875533175,4.996385198263934,0.03370933930646225,0.030162489346921176,0.5,1000,1000,"[6.2921917, 30]"
874,1.1301460560693288,5,5,5,5.5,5.528332077141879,4.963611938163137,0.03354898456120177,0.030058323940829208,0.5,1000,1000,"[6.10200123, 30]"
875,1.1433953017841672,5,5,5,5.5,5.478939983749083,4.9700347892844015,0.03363722991916347,0.03014094689045308,0.5,1000,1000,"[2.83989113, 30]"
876,1.0936319761379178,5,5,5,5.5,5.483778517091658,5.0044775456428985,0.03192162716475546,0.028560838773153352,0.5,1000,1000,"[1.9042865, 30]"
877,1.6204542506346153,5,5,5,5.5,5.8966133564605965,5.006907358001328,0.11164264690785437,0.10056458698510007,0.5,1000,1000,"[6.36944641, 30]"
878,1.242038766940588,5,5,5,5.5,4.992297029700651,4.987804861675968,0.03520514883258328,0.0314860958380022,0.5,1000,1000,"[5.79621597, 30]"
879,1.0893334787770226,5,5,5,5.5,5.017026078919882,4.9945837425586035,0.033760171829379605,0.030183572037336667,0.5,1000,1000,"[4.79305406, 30]"
880,1.3502574165080519,5,5,5,5.5,4.595601748680862,5.047188925676051,0.11999595955905791,0.10892495471166014,0.5,1000,1000,"[3.34108026, 30]"
881,1.224552961869031,5,5,5,5.5,5.08883718329738,4.992671217665569,0.035974874168488935,0.03211410389566974,0.5,1000,1000,"[2.52700119, 30]"
882,1.0922079872041808,5,5,5,5.5,3.66001275390453,10.275882182661995,0.8654860580495698,168.86714850500073,0.5,1000,1000,"[1.38013074, 30]"
883,1.1253560790578503,5,5,5,5.5,6.064642128603959,5.049109151477312,0.2010322314886726,0.1835233291286252,0.5,1000,1000,"[0.69039098, 30]"
884,1.1646498399393477,5,5,5,5.5,4.988568440580829,5.015599744328275,0.034283225871054555,0.030671343718727616,0.5,1000,1000,"[0.24783128, 30]"
885,1.0677850834998033,5,5,5,5.1,7.017417584632383,6.580452143686414,0.33337113822752745,0.2599459497620905,0.1,1000,1000,"[0.69039098, 1.38013074, 3.34108026, 6.36944641]"
886,1.3096422451208518,5,5,5,5.1,5.067765872380326,4.994977018623465,0.015533860590144853,0.015334264908973,0.1,1000,1000,"[1.9042865, 2.83989113, 6.10200123, 6.2921917]"
887,1.1124381405035952,5,5,5,5.1,5.01640973963845,5.013635176682974,0.01565437334401899,0.015459678024592556,0.1,1000,1000,"[0.24783128, 2.52700119, 4.79305406, 5.79621597]"
888,1.2928243329409352,5,5,5,5.1,5.092119233925463,4.96722843268609,0.03091646537945302,0.03047904887169306,0.1,1000,1000,"[6.2921917, 30]"
889,1.1215280540856747,5,5,5,5.1,5.0368835081509475,4.979575445207835,0.03140348491152766,0.031033246380976306,0.1,1000,1000,"[6.10200123, 30]"
890,1.1301264020695787,5,5,5,5.1,5.068387388295552,5.001165893380947,0.0289268858197804,0.028577718403625815,0.1,1000,1000,"[2.83989113, 30]"
891,1.095457770770518,5,5,5,5.1,5.063618931061267,5.035682328674887,0.029646256844615502,0.029316327827855856,0.1,1000,1000,"[1.9042865, 30]"
892,1.1210054282127897,5,5,5,5.1,4.218757475869086,3.9169528804183593,0.2541758019510363,0.2537100899906946,0.1,1000,1000,"[6.36944641, 30]"
893,1.1180839283893222,5,5,5,5.1,5.0322570774768645,5.012330804800427,0.03406061935829035,0.03364234934947182,0.1,1000,1000,"[5.79621597, 30]"
894,1.046835695982077,5,5,5,5.1,4.995906155824242,5.039797168958588,0.029319563175300982,0.028954875158104472,0.1,1000,1000,"[4.79305406, 30]"
895,1.0613204337452913,5,5,5,5.1,4.005232662591875,3.391846850398133,0.1626872269216845,0.17154164131760183,0.1,1000,1000,"[3.34108026, 30]"
896,1.1201312278150404,5,5,5,5.1,4.984061570686832,5.009283046597676,0.03264800271067527,0.032172026167320844,0.1,1000,1000,"[2.52700119, 30]"
