,real x,real y,x fit,y fit,x stderr,y stderr,star flux
14326,5,5,4.887892936511607,4.7857205183082305,0.10673453782870006,0.10689447906298184,60
14327,5,5,4.964807641605173,5.012934442285666,0.09174461397664987,0.08995717746261712,60
14328,5,5,4.699374940452206,5.052049270461139,0.10201525965416569,0.10544705366781117,60
14329,5,5,5.08278826586667,5.070101518504907,0.10938370854515038,0.11032869254678793,60
14330,5,5,9.657870957600558,5.843310506240926,0.23679662671912455,0.31585407469588356,60
14331,5,5,4.90543195051861,4.987883126728523,0.10175020851955892,0.10130387888489312,60
14332,5,5,4.907743402258956,5.124447752285618,0.10406364951594442,0.10647189195166794,60
14333,5,5,4.87034465177214,4.931286868830615,0.10141151323694746,0.10444674582623052,60
14334,5,5,5.04664684509848,5.096912426971821,0.12970777703010394,0.13000671506521036,60
14335,5,5,5.06490249282514,4.900259674828598,0.11175827688401994,0.1099245860913699,60
14336,5,5,4.949936049882195,4.80745281703113,0.11228020425288061,0.11311697434478657,60
14337,5,5,5.059277445822234,4.9525921504996555,0.08964317805698573,0.08853299151129733,60
14338,5,5,5.095376336791416,5.014031153091276,0.12000168876763394,0.12069798801231653,60
14339,5,5,4.930689202800692,5.057472357279308,0.11154280053063265,0.10837691191701652,60
14340,5,5,5.105048954722954,5.041360777363018,0.1125084902682133,0.11398508684246982,60
14341,5,5,5.040894429584256,4.980700841161755,0.10877907744929655,0.10907990096494173,60
14342,5,5,5.042210683546935,4.920605333291478,0.09772293447926635,0.0988304759300089,60
14343,5,5,5.0435169088252225,4.853723495738566,0.08271941542433907,0.08275075668953893,60
14344,5,5,4.96772741622181,5.218791980418147,0.12113115094732833,0.12300079813860922,60
14345,5,5,4.908331815791919,5.048074832883451,0.11920518498837249,0.11772549289653862,60
14346,5,5,4.960307882821693,5.160236562996858,0.10941661782211938,0.10927142746233288,60
14347,5,5,5.0074711029772505,5.099510797264819,0.09697866852719575,0.09659159887413288,60
14348,5,5,5.217761221174562,4.945144397041746,0.12254720595254708,0.12245594799229131,60
14349,5,5,5.123350788166094,4.947756084046855,0.10684622222782246,0.10565560885464349,60
14350,5,5,4.968358531145384,4.959751340088012,0.0974427979264855,0.09741109418225363,60
14351,5,5,5.073971398127191,5.0063534416270565,0.10091322470878389,0.10090203074991232,60
